"ID","Player","Team","Position","RkOv","Status","Age","Opponent","Score","%D","ADP","Ros","+/-"
"*06zcf*","Jarrette Bonet","(N/A)","RP","2307","FA","20","","0","0","-","0%","0%"
"*029v2*","Jorge Bonifacio","KC","RF","2308","FA","32","","0","0","-","0%","0%"
"*064r4*","Lisandro Bonifacio","(N/A)","SS","2309","FA","20","","0","0","-","0%","0%"
"*062hy*","Enmanuel Bonilla","TOR","CF","2310","FA","20","","0","0","-","8%","0%"
"*0689p*","Ezequiel Bonilla","(N/A)","SP","2311","FA","20","","0","0","-","0%","0%"
"*072fe*","Fabian Bonilla","BOS","LF","2312","FA","18","","0","0","-","0%","0%"
"*064zk*","Peter Bonilla","LAD","RP","2313","FA","21","","0","0","-","0%","0%"
"*05jpl*","Bryce Bonnin","(N/A)","RP","2314","FA","27","","0","0","-","0%","0%"
"*06yzj*","Richie Bonomolo","NYY","LF","2315","FA","22","@SF Wed 8:05PM","0","0","-","0%","0%"
"*06h1z*","Paul Bonzagni","TEX","SP","2316","FA","23","","0","0","-","1%","0%"
"*06z9v*","Colton Book","CHC","SP","2317","FA","23","","0","0","-","0%","0%"
"*06kts*","Jake Books","(N/A)","LF","2318","FA","22","","0","0","-","0%","0%"
"*05y0d*","Rodney Boone","CLE","SP","2319","FA","25","","0","0","-","1%","0%"
"*051e4*","Trevor Boone","(N/A)","CF","2320","FA","28","","0","0","-","0%","0%"
"*072id*","Eric Booth Jr","(N/A)","LF,CF","2321","FA","17","","0","0","-","0%","0%"
"*067xf*","Tim Borden","HOU","1B","2322","FA","26","","0","0","-","0%","0%"
"*06uhl*","Wilian Bormie","TEX","RP","2323","FA","23","","0","0","-","0%","0%"
"*05y3b*","Dario Borrero","(N/A)","1B","2324","FA","22","","0","0","-","0%","0%"
"*06yzr*","Coleman Borthwick","(N/A)","3B","2325","FA","17","","0","0","-","1%","0%"
"*066jh*","Josh Bortka","(N/A)","SP","2326","FA","26","","0","0","-","0%","0%"
"*06hvf*","Ethan Bosacker","KC","SP,RP","2327","FA","25","","0","0","-","0%","0%"
"*06y7h*","Bobby Boser","ATH","SS","2328","FA","23","","0","0","-","1%","0%"
"*04226*","Jacob Bosiokovic","(N/A)","RP","2329","FA","32","","0","0","-","0%","0%"
"*0657z*","Julian Bosnic","PIT","RP","2330","FA","26","","0","0","-","0%","0%"
"*06fpj*","Josh Bostick","SF","SP","2331","FA","24","NYY Wed 8:05PM","0","0","-","1%","0%"
"*02n8i*","David Bote","LAD","2B,3B","2332","FA","32","","0","0","-","1%","0%"
"*072zt*","Ty Bothwell","WSH","SP","2333","FA","26","","0","0","-","0%","0%"
"*06qso*","Alex Bouchard","BOS","SP","2334","FA","22","","0","0","-","0%","0%"
"*04ejn*","Sean Bouchard","(N/A)","LF,RF","2335","FA","29","","0","0","-","1%","0%"
"*06gjc*","Adam Boucher","TB","RP","2336","FA","24","","0","0","-","0%","0%"
"*06gjg*","Pier-Olivier Boucher","(N/A)","LF","2337","FA","26","","0","0","-","0%","0%"
"*072jg*","Tyler Boudreau","NYY","RP","2338","FA","23","@SF Wed 8:05PM","0","0","-","0%","0%"
"*0703b*","Matthew Boughton","CHW","SS","2339","FA","20","","0","0","-","1%","0%"
"*06gj5*","Ryan Bourassa","ATL","RP","2340","FA","26","","0","0","-","0%","0%"
"*066la*","Kristofer Bow","(N/A)","SP","2341","FA","25","","0","0","-","0%","0%"
"*06yuf*","Blake Bowen","(N/A)","RF","2342","FA","18","","0","0","-","0%","0%"
"*066lp*","Darren Bowen","MIN","SP,RP","2343","FA","25","","0","0","-","1%","0%"
"*0518m*","Jase Bowen","SD","LF,CF,RF","2344","FA","25","","0","0","-","1%","0%"
"*06cqa*","Karson Bowen","(N/A)","C,1B","2345","FA","21","","0","0","-","0%","0%"
"*070cf*","Tyler Bowen","PHI","RP","2346","FA","23","","0","0","-","0%","0%"
"*05rd7*","TT Bowens","BAL","1B","2347","FA","27","","0","0","-","0%","0%"
"*065uy*","Sam Bower","SF","SP","2348","FA","24","NYY Wed 8:05PM","0","0","-","0%","0%"
"*072wi*","Jack Bowery","SEA","SP","2349","FA","22","","0","0","-","0%","0%"
"*06yjw*","Cody Bowker","PHI","SP","2350","FA","22","","0","0","-","2%","0%"
"*05xou*","Cooper Bowman","ATH","2B,LF","2351","FA","26","","0","0","-","3%","0%"
"*06s3h*","Kaleb Bowman","MIL","RP","2352","FA","28","","0","0","-","0%","0%"
"*05jrl*","Drew Bowser","CHC","3B","2353","FA","24","","0","0","-","0%","0%"
"*064nf*","Emaarion Boyd","MIA","LF,CF","2354","FA","21","","0","0","-","1%","0%"
"*06gj9*","Jeremiah Boyd","ARI","C","2355","FA","25","","0","0","-","0%","0%"
"*0630m*","Justin Boyd","(N/A)","RF","2356","FA","24","","0","0","-","0%","0%"
"*05188*","Logan Boyer","(N/A)","RP","2357","FA","28","","0","0","-","0%","0%"
"*068yb*","Ryan Boyer","(N/A)","RP","2358","FA","28","","0","0","-","0%","0%"
"*03qqw*","Michael Boyle","(N/A)","RP","2359","FA","31","","0","0","-","0%","0%"
"*04q78*","Sean Boyle","SD","SP","2360","FA","29","","0","0","-","0%","0%"
"*06yzi*","Greg Bozzo","NYY","C","2361","FA","23","@SF Wed 8:05PM","0","0","-","0%","0%"
"*06jfk*","Angel Brachi","MIA","2B","2362","FA","19","","0","0","-","1%","0%"
"*04l97*","Aaron Bracho","(N/A)","3B","2363","FA","24","","0","0","-","2%","0%"
"*0731r*","Oswaldo Bracho","CLE","LF,RF","2364","FA","17","","0","0","-","0%","0%"
"*03djz*","Silvino Bracho","(N/A)","RP","2365","FA","33","","0","0","-","0%","0%"
"*05yas*","Nicholas Bradley","(N/A)","SP","2366","FA","18","","0","0","-","0%","0%"
"*04pvf*","Davis Bradshaw","(N/A)","LF","2367","FA","27","","0","0","-","0%","0%"
"*06hry*","Tyler Bradt","STL","RP","2368","FA","25","","0","0","-","0%","0%"
"*0668j*","Ryan Brady","KC","RP","2369","FA","26","","0","0","-","0%","0%"
"*06fzr*","Braxton Bragg","BAL","SP","2370","FA","25","","0","0","-","8%","0%"
"*06hpv*","Kade Bragg","MIA","RP","2371","FA","24","","0","0","-","0%","0%"
"*066jg*","Trey Braithwaite","(N/A)","SP","2372","FA","28","","0","0","-","0%","0%"
"*066e6*","Spencer Bramwell","MIA","C","2373","FA","27","","0","0","-","0%","0%"
"*05ogu*","Stevie Branche","(N/A)","RP","2374","FA","28","","0","0","-","0%","0%"
"*066ck*","Jonathan Brand","TEX","RP","2375","FA","26","","0","0","-","0%","0%"
"*0630j*","Jack Brannigan","PIT","SS","2376","FA","24","","0","0","-","3%","0%"
"*06300*","Brooks Brannon","BOS","C","2377","FA","21","","0","0","-","1%","0%"
"*025e9*","Rob Brantly","(N/A)","C","2378","FA","36","","0","0","-","0%","0%"
"*0680a*","Mason Brassfield","(N/A)","LF","2379","FA","20","","0","0","-","0%","0%"
"*05yh7*","Michael Braswell","KC","3B","2380","FA","23","","0","0","-","0%","0%"
"*06zr3*","Corey Braun","ATH","SP","2381","FA","23","","0","0","-","0%","0%"
"*0737p*","Mason Braun","(N/A)","1B","2382","FA","19","","0","0","-","0%","0%"
"*06yzh*","Logan Braunschweig","ATL","LF","2383","FA","23","","0","0","-","0%","0%"
"*06uo8*","Ayendy Bravo","MIL","RP","2384","FA","19","","0","0","-","0%","0%"
"*06z3z*","Damian Bravo","SF","LF","2385","FA","22","NYY Wed 8:05PM","0","0","-","0%","0%"
"*06rqg*","Jhorman Bravo","BOS","SS","2386","FA","17","","0","0","-","0%","0%"
"*06icb*","Bralyn Brazoban","PIT","CF","2387","FA","19","","0","0","-","1%","0%"
"*06qxy*","Anthwan Brea","BAL","LF","2388","FA","19","","0","0","-","0%","0%"
"*06sug*","Jhose Brea","ATH","SP,RP","2389","FA","18","","0","0","-","0%","0%"
"*06ukr*","Victor Brea","ARI","RP","2390","FA","23","","0","0","-","0%","0%"
"*06ugr*","Hunter Breault","ATH","RP","2391","FA","26","","0","0","-","0%","0%"
"*04pmj*","Josh Breaux","CHW","C","2392","FA","28","","0","0","-","1%","0%"
"*05ybz*","Brody Brecht","COL","SP","2393","FA","23","","0","0","-","23%","0%"
"*06zaz*","Alex Breckheimer","STL","RP","2394","FA","22","","0","0","-","0%","0%"
"*06yzg*","Austin Breedlove","NYY","RP","2395","FA","22","@SF Wed 8:05PM","0","0","-","0%","0%"
"*04q5d*","Bradley Brehmer","BAL","RP","2396","FA","26","","0","0","-","0%","0%"
"*04ehe*","Noah Bremer","(N/A)","SP,RP","2397","FA","29","","0","0","-","0%","0%"
"*06icx*","Tyler Bremner","LAA","SP","2398","FA","21","","0","5","468.8","61%","0%"
"*06ph1*","Payton Brennan","(N/A)","LF","2399","FA","22","","0","0","-","0%","0%"
"*04psf*","Tim Brennan","(N/A)","SP,RP","2400","FA","29","","0","0","-","0%","0%"
"*031d3*","Jake Brentz","(N/A)","RP","2401","FA","31","","0","0","-","0%","0%"
"*06ht3*","Jacob Bresnahan","SF","SP","2402","FA","20","NYY Wed 8:05PM","0","0","-","10%","0%"
"*06qgs*","Ivan Brethowr","PIT","RF","2403","FA","23","","0","0","-","3%","0%"
"*02bt3*","Colten Brewer","(N/A)","RP","2404","FA","33","","0","0","-","0%","0%"
"*06qla*","Hoss Brewer","NYM","RP","2405","FA","25","","0","0","-","0%","0%"
"*05130*","Jordan Brewer","(N/A)","RF","2406","FA","28","","0","0","-","0%","0%"
"*056j9*","Michael Brewer","TEX","RP","2407","FA","25","","0","0","-","0%","0%"
"*06r78*","Easton Breyfogle","(N/A)","LF","2408","FA","21","","0","0","-","0%","0%"
"*066d9*","Will Brian","NYY","RP","2409","FA","26","@SF Wed 8:05PM","0","0","-","0%","0%"
"*03amr*","Endrys Briceno","(N/A)","RP","2410","FA","34","","0","0","-","0%","0%"
"*031s7*","Jose Briceno","(N/A)","C","2411","FA","33","","0","0","-","0%","0%"
"*06r08*","Miguel Briceno","MIN","RF","2412","FA","22","","0","0","-","0%","0%"
"*06yzu*","Will Brick","(N/A)","C","2413","FA","17","","0","0","-","0%","0%"
"*051db*","Trevor Brigden","(N/A)","RP","2414","FA","30","","0","0","-","0%","0%"
"*04z3u*","Austin Briggs","(N/A)","RP","2415","FA","30","","0","0","-","0%","0%"
"*03dbv*","Jeff Brigham","CHC","RP","2416","FA","34","","0","0","-","0%","0%"
"*0648i*","Trace Bright","BAL","SP,RP","2417","FA","25","","0","0","-","2%","0%"
"*041qn*","Bryson Brigman","(N/A)","2B","2418","FA","30","","0","0","-","0%","0%"
"*06rob*","Juan Brima","ARI","2B","2419","FA","18","","0","0","-","0%","0%"
"*06za0*","Jake Brink","CIN","SP","2420","FA","22","","0","0","-","0%","0%"
"*06qui*","Nick Brink","MIA","SP","2421","FA","24","","0","0","-","1%","0%"
"*06me7*","Anderson Brito","TB","SP","2422","FA","21","","0","0","-","24%","0%"
"*06am2*","Biembenido Brito","(N/A)","SP","2423","FA","23","","0","0","-","0%","0%"
"*06qxl*","Chris Brito","KC","1B","2424","FA","26","","0","0","-","0%","0%"
"*07300*","Dawvris Brito","BOS","SS","2425","FA","17","","0","0","-","1%","0%"
"*06kvf*","Edwin Brito","BOS","LF","2426","FA","19","","0","0","-","0%","0%"
"*06avx*","Erick Brito","PHI","3B,SS","2427","FA","23","","0","0","-","0%","0%"
"*06rqh*","Heins Brito","CLE","SS","2428","FA","18","","0","0","-","0%","0%"
"*06r3g*","Josue Brito","BOS","1B","2429","FA","18","","0","0","-","4%","0%"
"*063do*","Moises Brito","(N/A)","RP","2430","FA","23","","0","0","-","0%","0%"
"*06s36*","Raul Brito","MIN","RP","2431","FA","28","","0","0","-","0%","0%"
"*06kui*","Roldy Brito","COL","2B,CF","2432","FA","18","","0","0","460.8","24%","0%"
"*06hpx*","Logan Britt","(N/A)","SP","2433","FA","25","","0","0","-","0%","0%"
"*062zv*","Rhett Britt","(N/A)","SP","2434","FA","18","","0","0","-","0%","0%"
"*06htm*","Rio Britton","ARI","RP","2435","FA","23","","0","0","-","0%","0%"
"*06u6e*","Ricardo Brizuela","CHW","SP","2436","FA","22","","0","0","-","0%","0%"
"*05162*","Kyle Brnovich","PHI","SP","2437","FA","28","","0","0","-","1%","0%"
"*05y9p*","Taylor Broadway","(N/A)","RP","2438","FA","28","","0","0","-","0%","0%"
"*06ugq*","Jesus Broca","MIL","RP","2439","FA","22","","0","0","-","0%","0%"
"*06dn9*","Julian Brock","TEX","C","2440","FA","24","","0","0","-","0%","0%"
"*06575*","T.J. Brock","TOR","RP","2441","FA","26","","0","0","-","1%","0%"
"*06z9z*","Luke Broderick","COL","RP","2442","FA","21","","0","0","-","0%","0%"
"*06qri*","Sam Brodersen","STL","RP","2443","FA","23","","0","0","-","0%","0%"
"*06hug*","Bryan Broecker","TB","C","2444","FA","24","","0","0","-","0%","0%"
"*0665n*","Archer Brookman","ATL","C","2445","FA","27","","0","0","-","0%","0%"
"*02bwv*","Aaron Brooks","(N/A)","SP","2446","FA","35","","0","0","-","0%","0%"
"*06zcx*","Daniel Brooks","ATL","SP","2447","FA","23","","0","0","-","0%","0%"
"*060vg*","Jake Brooks","COL","SP","2448","FA","24","","0","0","-","0%","0%"
"*06sub*","Robert Brooks","TOR","C","2449","FA","27","","0","0","-","0%","0%"
"*06qo6*","Steven Brooks","BOS","SP","2450","FA","23","","0","0","-","0%","0%"
"*0420f*","Trenton Brooks","(N/A)","LF","2451","FA","30","","0","0","-","0%","0%"
"*04ylg*","Mike Brosseau","(N/A)","1B","2452","FA","31","","0","0","-","0%","0%"
"*06pfg*","Joey Broughton","MIL","SP","2453","FA","20","","0","0","-","1%","0%"
"*05yc7*","Aaron Brown","(N/A)","SP,RP","2454","FA","26","","0","0","-","0%","0%"
"*072yp*","Andrew Brown","(N/A)","CF","2455","FA","15","","0","0","-","0%","0%"
"*072j4*","Blaine Brown","(N/A)","RF,SP","2456","FA","19","","0","0","-","0%","0%"
"*05gx1*","Cam Brown","(N/A)","RP","2457","FA","24","","0","0","-","0%","0%"
"*06tlc*","Cam Brown","(N/A)","RP","2458","FA","27","","0","0","-","0%","0%"
"*06qtz*","Canyon Brown","KC","C","2459","FA","22","","0","0","-","0%","0%"
"*0512s*","Dasan Brown","MIL","CF","2460","FA","24","","0","0","-","1%","0%"
"*06qrb*","Dawson Brown","ARI","RP","2461","FA","24","","0","0","-","0%","0%"
"*05u9t*","Devonte Brown","(N/A)","CF,RF","2462","FA","26","","0","0","-","0%","0%"
"*06zrd*","Dylan Brown","BOS","SP","2463","FA","21","","0","0","-","0%","0%"
"*070c3*","Ely Brown","CHW","CF","2464","FA","21","","0","0","-","0%","0%"
"*060jp*","Eric Brown","MIL","2B","2465","FA","25","","0","0","-","5%","0%"
"*066e9*","Garrett Brown","(N/A)","SP","2466","FA","26","","0","0","-","0%","0%"
"*06l5g*","Jake Brown","(N/A)","RF","2467","FA","21","","0","0","-","0%","0%"
"*06qjg*","Jessada Brown","MIA","C","2468","FA","23","","0","0","-","0%","0%"
"*06mdm*","Juan Brown","CIN","RF","2469","FA","18","","0","0","-","0%","0%"
"*072dt*","Kade Brown","(N/A)","RP","2470","FA","21","","0","0","-","0%","0%"
"*051jl*","Luke Brown","(N/A)","CF","2471","FA","26","","0","0","-","0%","0%"
"*066ep*","Marcus Brown","WSH","2B,3B,SS","2472","FA","24","","0","0","-","0%","0%"
"*06gih*","Ryan Brown","LAD","RP","2473","FA","23","","0","0","-","0%","0%"
"*06hsf*","Ryan Brown","ATH","SP,RP","2474","FA","25","","0","0","-","0%","0%"
"*06h1x*","Sam Brown","WSH","1B","2475","FA","24","","0","0","-","0%","0%"
"*05y6h*","Vaun Brown","(N/A)","LF,RF","2476","FA","27","","0","0","-","1%","0%"
"*041rx*","Zack Brown","(N/A)","SP","2477","FA","31","","0","0","-","0%","0%"
"*06xzy*","Kevin Bruggeman","LAA","1B","2478","FA","24","","0","0","-","0%","0%"
"*072i2*","Carson Brumbaugh","(N/A)","SS","2479","FA","19","","0","0","-","0%","0%"
"*05tuq*","Gavin Bruni","WSH","RP","2480","FA","23","","0","0","-","0%","0%"
"*06rtb*","Alam Bruno","ARI","SS","2481","FA","17","","0","0","-","0%","0%"
"*05jqo*","Ryan Bruno","ARI","RP","2482","FA","24","","0","0","-","0%","0%"
"*05t9h*","Maddux Bruns","LAD","SP","2483","FA","23","","0","0","-","9%","0%"
"*06kqz*","Chase Brunson","(N/A)","CF","2484","FA","20","","0","0","-","0%","0%"
"*06mip*","Thomas Bruss","DET","RP","2485","FA","26","","0","0","-","0%","0%"
"*06ujq*","Drew Brutcher","HOU","LF,RF","2486","FA","24","","0","0","-","0%","0%"
"*064n6*","Ben Brutti","CIN","RP","2487","FA","22","","0","0","-","0%","0%"
"*064or*","Daniel Bruzual","(N/A)","C","2488","FA","21","","0","0","-","0%","0%"
"*06r3v*","Brooks Bryan","KC","C","2489","FA","21","","0","0","-","0%","0%"
"*051iz*","Chad Bryant","(N/A)","SP,RP","2490","FA","26","","0","0","-","0%","0%"
"*06s3g*","Tyler Bryant","MIL","RP","2491","FA","27","","0","0","-","0%","0%"
"*05rem*","Zach Bryant","TEX","RP","2492","FA","27","","0","0","-","0%","0%"
"*060p1*","Yasmil Bucce","BAL","1B","2493","FA","21","","0","0","-","1%","0%"
"*07010*","Daniel Bucciero","ATH","3B","2494","FA","21","","0","0","-","0%","0%"
"*02h9b*","David Buchanan","(N/A)","SP","2495","FA","36","","0","0","-","0%","0%"
"*06yzf*","Micah Bucknam","TOR","SP","2496","FA","22","","0","0","-","2%","0%"
"*057z9*","Brayan Buelvas","ATH","CF,RF","2497","FA","23","","0","0","-","2%","0%"
"*06r12*","Ismauri Bueno","(N/A)","RP","2498","FA","18","","0","0","-","0%","0%"
"*06agm*","Jesus Bugarin","(N/A)","RF","2499","FA","24","","0","0","-","0%","0%"
"*03dsj*","J.B. Bukauskas","MIL","RP","2500","FA","29","","0","0","-","1%","0%"
"*070c6*","Blaine Bullard","TOR","CF","2501","FA","19","","0","0","-","5%","0%"
"*06hiy*","Tony Bullard","MIA","1B","2502","FA","26","","0","0","-","0%","0%"
"*06r73*","Brody Bumila","(N/A)","SP","2503","FA","18","","0","0","-","0%","0%"
"*06aqo*","Cade Bunnell","(N/A)","1B","2504","FA","28","","0","0","-","0%","0%"
"*05uk0*","Tyler Burch","NYM","RP","2505","FA","28","","0","0","-","0%","0%"
"*0512l*","Peyton Burdick","(N/A)","CF","2506","FA","29","","0","0","-","1%","0%"
"*0665m*","Colin Burgess","ATL","C","2507","FA","25","","0","0","-","0%","0%"
"*06rn5*","David Burgos","(N/A)","RP","2508","FA","20","","0","0","-","0%","0%"
"*06rtu*","Deivid Burgos","CIN","RP","2509","FA","20","","0","0","-","0%","0%"
"*05uy6*","Jorge Burgos","TOR","1B","2510","FA","24","","0","0","-","1%","0%"
"*0731f*","Justin Burgos","PHI","SP","2511","FA","17","","0","0","-","0%","0%"
"*06rts*","Luis Burgos","ATH","SP","2512","FA","20","","0","0","-","0%","0%"
"*0421m*","Raymond Burgos","(N/A)","SP,RP","2513","FA","27","","0","0","-","0%","0%"
"*06rtr*","Roberto Burgos","(N/A)","RP","2514","FA","22","","0","0","-","0%","0%"
"*06su8*","Yerlin Burgos","ATH","RP","2515","FA","17","","0","0","-","0%","0%"
"*05yc2*","Garrett Burhenn","DET","SP","2516","FA","26","","0","0","-","0%","0%"
"*062jb*","Blake Burke","MIL","1B","2517","FA","22","","0","1","463.6","27%","0%"
"*06584*","Jacob Burke","CHW","CF","2518","FA","25","","0","0","-","0%","0%"
"*06heo*","Langston Burkett","(N/A)","RP","2519","FA","20","","0","0","-","0%","0%"
"*0630k*","Blake Burkhalter","ATL","SP,RP","2520","FA","25","","0","0","-","4%","0%"
"*06mnj*","Griffin Burkholder","PHI","RF","2521","FA","20","","0","0","-","23%","0%"
"*06qpa*","Grant Burleson","HOU","RP","2522","FA","23","","0","0","-","0%","0%"
"*06ywi*","Robbie Burnett","NYY","RF","2523","FA","23","@SF Wed 8:05PM","0","0","-","0%","0%"
"*0614e*","Jimmy Burnette","(N/A)","RP","2524","FA","27","","0","0","-","0%","0%"
"*06ekn*","Connor Burns","CIN","C","2525","FA","24","","0","0","-","1%","0%"
"*06qsk*","Mason Burns","STL","RP","2526","FA","23","","0","0","-","0%","0%"
"*05y0x*","Nathan Burns","(N/A)","RP","2527","FA","26","","0","0","-","0%","0%"
"*06hh9*","Peter Burns","LAA","C","2528","FA","26","","0","0","-","0%","0%"
"*04mtq*","Tanner Burns","CLE","RP","2529","FA","27","","0","0","-","4%","0%"
"*06uw2*","Braden Burress","(N/A)","LF","2530","FA","20","","0","0","-","0%","0%"
"*067y4*","Drew Burress","(N/A)","CF","2531","FA","21","","0","0","-","3%","0%"
"*0668r*","Ryan Burrowes","CHW","2B,3B,SS","2532","FA","21","","0","0","-","1%","0%"
"*06hty*","Logan Bursick-Harrington","TEX","SP","2533","FA","25","","0","0","-","0%","0%"
"*060u9*","Max Burt","DET","2B,3B","2534","FA","29","","0","0","-","0%","0%"
"*031hh*","Alan Busenitz","(N/A)","RP","2535","FA","35","","0","0","-","0%","0%"
"*067xh*","Homer Bush Jr.","TB","CF","2536","FA","24","","0","0","-","6%","0%"
"*06hq3*","Will Bush","HOU","C,1B","2537","FA","22","","0","0","-","1%","0%"
"*06r7z*","Jack Bushell","DET","RP","2538","FA","20","","0","0","-","0%","0%"
"*066aw*","Alex Bustamante","(N/A)","RP","2539","FA","25","","0","0","-","0%","0%"
"*06r0e*","Omar Bustamante","DET","C","2540","FA","20","","0","0","-","0%","0%"
"*06akp*","Anielson Buten","CIN","LF","2541","FA","20","","0","0","-","0%","0%"
"*06qu8*","Aiden Butler","SEA","SP","2542","FA","22","","0","0","-","0%","0%"
"*066fx*","Connor Butler","(N/A)","RP","2543","FA","25","","0","0","-","0%","0%"
"*05tuu*","Jonny Butler","(N/A)","LF","2544","FA","27","","0","0","-","0%","0%"
"*06qnj*","Brandon Butterworth","BAL","2B,SS","2545","FA","23","","0","0","-","1%","0%"
"*066k5*","Ike Buxton","(N/A)","SP,RP","2546","FA","25","","0","0","-","0%","0%"
"*06z3y*","Ben Bybee","SF","RP","2547","FA","22","NYY Wed 8:05PM","0","0","-","0%","0%"
"*04pxh*","Michael Byrne","(N/A)","RP","2548","FA","28","","0","0","-","0%","0%"
"*06qjh*","Myles Caba","LAD","RP","2549","FA","24","","0","0","-","0%","0%"
"*066mx*","Starlyn Caba","MIA","SS","2550","FA","20","","0","0","-","23%","0%"
"*06qsc*","Juan Cabada","CHC","2B","2551","FA","17","","0","0","-","6%","0%"
"*06bkv*","Jorge Caballero","MIA","RF","2552","FA","26","","0","0","-","0%","0%"
"*06qf1*","Ryan Cabarcas","BAL","RP","2553","FA","24","","0","0","-","0%","0%"
"*03qko*","Trey Cabbage","(N/A)","LF,RF","2554","FA","28","","0","0","-","1%","0%"
"*04pxy*","Elijah Cabell","(N/A)","RF","2555","FA","26","","0","0","-","0%","0%"
"*06sb5*","Brayan Cabello","SF","RP","2556","FA","22","NYY Wed 8:05PM","0","0","-","0%","0%"
"*060q4*","Diosfran Cabeza","ARI","1B","2557","FA","22","","0","0","-","0%","0%"
"*06sb9*","Johan Cabeza","CIN","SP","2558","FA","19","","0","0","-","0%","0%"
"*06sb8*","Yeremmy Cabeza","COL","SP","2559","FA","22","","0","0","-","0%","0%"
"*06c8v*","Aiven Cabral","ATL","SP","2560","FA","22","","0","0","-","0%","0%"
"*072vt*","Edelson Cabral","ATL","SS","2561","FA","16","","0","0","-","0%","0%"
"*072p6*","Evan Cabral","(N/A)","3B,SP","2562","FA","18","","0","0","-","0%","0%"
"*06rky*","Ismael Cabral","TB","SP","2563","FA","22","","0","0","-","0%","0%"
"*064vv*","Jhon Cabral","MIA","RP","2564","FA","20","","0","0","-","0%","0%"
"*062es*","Riquelmin Cabral","(N/A)","3B","2565","FA","22","","0","0","-","0%","0%"
